accession,bioproject,biosample,organism_name,group,environment,intraspecific_name,assembly_level,seq_rel_date,project,ftp_path
GCA_004635905.1,PRJNA279196,SAMN08524459,Bordetella pertussis,Betaproteobacteria,Isolate,J603,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/905/GCA_004635905.1_ASM463590v1
GCA_004635925.1,PRJNA279196,SAMN08524467,Bordetella pertussis,Betaproteobacteria,Isolate,J656,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/925/GCA_004635925.1_ASM463592v1
GCA_004635945.1,PRJNA279196,SAMN08524464,Bordetella pertussis,Betaproteobacteria,Isolate,J616,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/945/GCA_004635945.1_ASM463594v1
GCA_004635965.1,PRJNA279196,SAMN08469407,Bordetella pertussis,Betaproteobacteria,Isolate,J673,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/965/GCA_004635965.1_ASM463596v1
GCA_004635985.1,PRJNA279196,SAMN08469406,Bordetella pertussis,Betaproteobacteria,Isolate,J650,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/635/985/GCA_004635985.1_ASM463598v1
GCA_004636005.1,PRJNA279196,SAMN08469405,Bordetella pertussis,Betaproteobacteria,Isolate,J632,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/005/GCA_004636005.1_ASM463600v1
GCA_004636025.1,PRJNA279196,SAMN08469404,Bordetella pertussis,Betaproteobacteria,Isolate,J529,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/025/GCA_004636025.1_ASM463602v1
GCA_004636045.1,PRJNA279196,SAMN08469403,Bordetella pertussis,Betaproteobacteria,Isolate,J528,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/045/GCA_004636045.1_ASM463604v1
GCA_004636065.1,PRJNA279196,SAMN08469402,Bordetella pertussis,Betaproteobacteria,Isolate,J527,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/065/GCA_004636065.1_ASM463606v1
GCA_004636085.1,PRJNA279196,SAMN08469400,Bordetella pertussis,Betaproteobacteria,Isolate,J524,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/085/GCA_004636085.1_ASM463608v1
GCA_004636105.1,PRJNA279196,SAMN08469399,Bordetella pertussis,Betaproteobacteria,Isolate,J523,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/105/GCA_004636105.1_ASM463610v1
GCA_004636125.1,PRJNA279196,SAMN08469398,Bordetella pertussis,Betaproteobacteria,Isolate,J522,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/125/GCA_004636125.1_ASM463612v1
GCA_004636145.1,PRJNA279196,SAMN08469395,Bordetella pertussis,Betaproteobacteria,Isolate,J378,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/145/GCA_004636145.1_ASM463614v1
GCA_004636165.1,PRJNA279196,SAMN08469394,Bordetella pertussis,Betaproteobacteria,Isolate,J374,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/165/GCA_004636165.1_ASM463616v1
GCA_004636185.1,PRJNA279196,SAMN08469393,Bordetella pertussis,Betaproteobacteria,Isolate,J368,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/185/GCA_004636185.1_ASM463618v1
GCA_004636205.1,PRJNA279196,SAMN08469392,Bordetella pertussis,Betaproteobacteria,Isolate,J362,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/205/GCA_004636205.1_ASM463620v1
GCA_004636225.1,PRJNA279196,SAMN08469401,Bordetella pertussis,Betaproteobacteria,Isolate,J525,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/225/GCA_004636225.1_ASM463622v1
GCA_004636245.1,PRJNA279196,SAMN08469397,Bordetella pertussis,Betaproteobacteria,Isolate,J424,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/245/GCA_004636245.1_ASM463624v1
GCA_004636265.1,PRJNA279196,SAMN08469396,Bordetella pertussis,Betaproteobacteria,Isolate,J386,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/265/GCA_004636265.1_ASM463626v1
GCA_004636285.1,PRJNA279196,SAMN08469391,Bordetella pertussis,Betaproteobacteria,Isolate,A339,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/285/GCA_004636285.1_ASM463628v1
GCA_004636305.1,PRJNA279196,SAMN08471228,Bordetella pertussis,Betaproteobacteria,Isolate,J526,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/305/GCA_004636305.1_ASM463630v1
GCA_004636325.1,PRJNA279196,SAMN08471227,Bordetella pertussis,Betaproteobacteria,Isolate,J390,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/325/GCA_004636325.1_ASM463632v1
GCA_004636345.1,PRJNA279196,SAMN08471226,Bordetella pertussis,Betaproteobacteria,Isolate,J379,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/345/GCA_004636345.1_ASM463634v1
GCA_004636365.1,PRJNA279196,SAMN08471225,Bordetella pertussis,Betaproteobacteria,Isolate,J375,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/365/GCA_004636365.1_ASM463636v1
GCA_004636385.1,PRJNA279196,SAMN08471224,Bordetella pertussis,Betaproteobacteria,Isolate,J373,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/385/GCA_004636385.1_ASM463638v1
GCA_004636405.1,PRJNA279196,SAMN08471223,Bordetella pertussis,Betaproteobacteria,Isolate,J372,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/405/GCA_004636405.1_ASM463640v1
GCA_004636425.1,PRJNA279196,SAMN08471222,Bordetella pertussis,Betaproteobacteria,Isolate,J369,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/425/GCA_004636425.1_ASM463642v1
GCA_004636445.1,PRJNA279196,SAMN08524484,Bordetella pertussis,Betaproteobacteria,Isolate,J702,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/445/GCA_004636445.1_ASM463644v1
GCA_004636465.1,PRJNA279196,SAMN08524476,Bordetella pertussis,Betaproteobacteria,Isolate,J691,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/465/GCA_004636465.1_ASM463646v1
GCA_004636485.1,PRJNA279196,SAMN08524474,Bordetella pertussis,Betaproteobacteria,Isolate,J687,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/485/GCA_004636485.1_ASM463648v1
GCA_004636505.1,PRJNA279196,SAMN08524473,Bordetella pertussis,Betaproteobacteria,Isolate,J683,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/505/GCA_004636505.1_ASM463650v1
GCA_004636525.1,PRJNA279196,SAMN08524472,Bordetella pertussis,Betaproteobacteria,Isolate,J682,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/525/GCA_004636525.1_ASM463652v1
GCA_004636545.1,PRJNA279196,SAMN08524471,Bordetella pertussis,Betaproteobacteria,Isolate,J680,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/545/GCA_004636545.1_ASM463654v1
GCA_004636565.1,PRJNA279196,SAMN08524470,Bordetella pertussis,Betaproteobacteria,Isolate,J679,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/565/GCA_004636565.1_ASM463656v1
GCA_004636785.1,PRJNA279196,SAMN08524469,Bordetella pertussis,Betaproteobacteria,Isolate,J667,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/785/GCA_004636785.1_ASM463678v1
GCA_004636805.1,PRJNA279196,SAMN08524468,Bordetella pertussis,Betaproteobacteria,Isolate,J662,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/805/GCA_004636805.1_ASM463680v1
GCA_004636825.1,PRJNA279196,SAMN08524458,Bordetella pertussis,Betaproteobacteria,Isolate,J589,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/825/GCA_004636825.1_ASM463682v1
GCA_004636845.1,PRJNA279196,SAMN08524457,Bordetella pertussis,Betaproteobacteria,Isolate,J588,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/845/GCA_004636845.1_ASM463684v1
GCA_004636865.1,PRJNA279196,SAMN08524455,Bordetella pertussis,Betaproteobacteria,Isolate,J582,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/865/GCA_004636865.1_ASM463686v1
GCA_004636885.1,PRJNA279196,SAMN08524454,Bordetella pertussis,Betaproteobacteria,Isolate,J571,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/885/GCA_004636885.1_ASM463688v1
GCA_004636905.1,PRJNA279196,SAMN08524453,Bordetella pertussis,Betaproteobacteria,Isolate,J567,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/905/GCA_004636905.1_ASM463690v1
GCA_004636925.1,PRJNA279196,SAMN08524452,Bordetella pertussis,Betaproteobacteria,Isolate,J549,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/925/GCA_004636925.1_ASM463692v1
GCA_004636945.1,PRJNA279196,SAMN08524451,Bordetella pertussis,Betaproteobacteria,Isolate,J546,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/945/GCA_004636945.1_ASM463694v1
GCA_004636965.1,PRJNA279196,SAMN08524449,Bordetella pertussis,Betaproteobacteria,Isolate,J132,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/965/GCA_004636965.1_ASM463696v1
GCA_004636985.1,PRJNA279196,SAMN08524448,Bordetella pertussis,Betaproteobacteria,Isolate,J130,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/636/985/GCA_004636985.1_ASM463698v1
GCA_004637005.1,PRJNA279196,SAMN08524445,Bordetella pertussis,Betaproteobacteria,Isolate,J092,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/005/GCA_004637005.1_ASM463700v1
GCA_004637025.1,PRJNA279196,SAMN08524456,Bordetella pertussis,Betaproteobacteria,Isolate,J586,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/025/GCA_004637025.1_ASM463702v1
GCA_004637045.1,PRJNA279196,SAMN08524450,Bordetella pertussis,Betaproteobacteria,Isolate,J233,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/045/GCA_004637045.1_ASM463704v1
GCA_004637065.1,PRJNA279196,SAMN08524447,Bordetella pertussis,Betaproteobacteria,Isolate,J129,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/065/GCA_004637065.1_ASM463706v1
GCA_004637085.1,PRJNA279196,SAMN08524446,Bordetella pertussis,Betaproteobacteria,Isolate,J118,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/085/GCA_004637085.1_ASM463708v1
GCA_004637105.1,PRJNA279196,SAMN07352227,Bordetella pertussis,Betaproteobacteria,Isolate,J303,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/105/GCA_004637105.1_ASM463710v1
GCA_004637125.1,PRJNA279196,SAMN07352219,Bordetella pertussis,Betaproteobacteria,Isolate,J247,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/125/GCA_004637125.1_ASM463712v1
GCA_004637145.1,PRJNA279196,SAMN07352218,Bordetella pertussis,Betaproteobacteria,Isolate,J246,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/145/GCA_004637145.1_ASM463714v1
GCA_004637165.1,PRJNA279196,SAMN07352214,Bordetella pertussis,Betaproteobacteria,Isolate,J205,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/165/GCA_004637165.1_ASM463716v1
GCA_004637185.1,PRJNA279196,SAMN07352213,Bordetella pertussis,Betaproteobacteria,Isolate,J204,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/185/GCA_004637185.1_ASM463718v1
GCA_004637205.1,PRJNA279196,SAMN07352209,Bordetella pertussis,Betaproteobacteria,Isolate,J171,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/205/GCA_004637205.1_ASM463720v1
GCA_004637225.1,PRJNA279196,SAMN08214409,Bordetella pertussis,Betaproteobacteria,Isolate,I182,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/225/GCA_004637225.1_ASM463722v1
GCA_004637245.1,PRJNA279196,SAMN07352199,Bordetella pertussis,Betaproteobacteria,Isolate,J085,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/245/GCA_004637245.1_ASM463724v1
GCA_004637265.1,PRJNA279196,SAMN07352196,Bordetella pertussis,Betaproteobacteria,Isolate,J066,Complete,2019-04-05T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/637/265/GCA_004637265.1_ASM463726v1
GCA_004768545.1,PRJNA525272,SAMN11045780,Cupriavidus oxalaticus,Betaproteobacteria,Isolate,X32,Complete,2019-04-10T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/545/GCA_004768545.1_ASM476854v1
GCA_004771055.1,PRJNA279196,SAMN08395618,Bordetella pertussis,Betaproteobacteria,Isolate,J262,Complete,2019-04-11T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/771/055/GCA_004771055.1_ASM477105v1
GCA_004794295.1,PRJNA514965,SAMN10739865,Bordetella pertussis Tohama I,Betaproteobacteria,Isolate,Tohama I,Complete,2019-04-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/794/295/GCA_004794295.1_ASM479429v1
GCA_005518015.1,PRJNA532547,SAMN11403589,Mycobacterium avium subsp. hominissuis,Actinobacteria,Isolate,101174,Complete,2019-05-20T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/518/015/GCA_005518015.1_ASM551801v1
GCA_005518035.1,PRJNA532547,SAMN11403486,Mycobacterium avium subsp. hominissuis,Actinobacteria,Isolate,101034,Complete,2019-05-20T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/518/035/GCA_005518035.1_ASM551803v1
GCA_005518055.1,PRJNA532547,SAMN11403599,Mycobacterium avium subsp. hominissuis,Actinobacteria,Isolate,101115,Complete,2019-05-20T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/518/055/GCA_005518055.1_ASM551805v1
GCA_006363875.1,PRJNA548252,SAMN12012140,Sphingobium fuliginis ATCC 27551,Alphaproteobacteria,Isolate,ATCC 27551,Complete,2019-06-19T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/363/875/GCA_006363875.1_ASM636387v1
GCA_006459165.1,PRJNA549279,SAMN12079237,Bradyrhizobium sp. 3,Alphaproteobacteria,Isolate,65S1MB,Complete,2019-06-25T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/459/165/GCA_006459165.1_ASM645916v1
GCA_006547005.1,PRJNA550486,SAMN12130708,Pandoraea pnomenusa,Betaproteobacteria,Isolate,M202,Complete,2019-07-03T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/547/005/GCA_006547005.1_ASM654700v1
GCA_006738645.1,PRJDB8069,SAMD00165212,Stella humosa,Alphaproteobacteria,Isolate,ATCC 43930,Complete,2019-06-03T23:04:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/738/645/GCA_006738645.1_ASM673864v1
GCA_006738865.1,PRJDB8069,SAMD00165213,Stella sp. ATCC 35155,Alphaproteobacteria,Isolate,ATCC 35155,Complete,2019-06-03T23:06:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/738/865/GCA_006738865.1_ASM673886v1
GCA_006739055.1,PRJDB8069,SAMD00165214,Stella vacuolata,Alphaproteobacteria,Isolate,ATCC 43931,Complete,2019-06-03T23:08:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/739/055/GCA_006739055.1_ASM673905v1
GCA_900011245.1,PRJEB10689,SAMEA3647810,Bradyrhizobium sp.,Alphaproteobacteria,Isolate,BF49_genome1,Complete,2016-05-12T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/011/245/GCA_900011245.1_BF49.v1
GCA_900176205.1,PRJEB20226,SAMEA103957792,Bradyrhizobium sp. ORS 285,Alphaproteobacteria,Isolate,ORS285,Complete,2017-06-02T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/176/205/GCA_900176205.1_BRAD285_PRJEB202261_v1
GCA_900186845.1,PRJEB6403,SAMEA3936801,Bordetella pertussis,Betaproteobacteria,Isolate,NCTC13666,Complete,2017-08-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/186/845/GCA_900186845.1_46338_E02
GCA_900187345.1,PRJEB6403,SAMEA3643328,Bordetella pertussis,Betaproteobacteria,Isolate,NCTC13667,Complete,2017-08-15T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/187/345/GCA_900187345.1_42650_A02
GCA_900324035.1,PRJEB21961,SAMEA104196492,Bradyrhizobium sp. ORS 3257,Alphaproteobacteria,Isolate,ORS3257,Complete,2018-05-20T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/324/035/GCA_900324035.1_BRAD3257
GCA_900327835.1,PRJEB25820,SAMEA1062146,Bordetella pertussis,Betaproteobacteria,Isolate,VS366,Complete,2018-10-02T23:03:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/327/835/GCA_900327835.1_VS366
GCA_900327845.1,PRJEB25820,SAMEA1062147,Bordetella pertussis,Betaproteobacteria,Isolate,VS393,Complete,2018-10-02T23:04:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/327/845/GCA_900327845.1_VS393
GCA_900327855.1,PRJEB25820,SAMEA1062148,Bordetella pertussis,Betaproteobacteria,Isolate,VS377,Complete,2018-10-02T23:05:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/327/855/GCA_900327855.1_VS377
GCA_900327865.1,PRJEB25820,SAMEA1062149,Bordetella pertussis,Betaproteobacteria,Isolate,VS401,Complete,2018-10-02T23:06:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/327/865/GCA_900327865.1_VS401
GCA_900327875.1,PRJEB25820,SAMEA1062145,Bordetella pertussis,Betaproteobacteria,Isolate,VS67,Complete,2018-10-02T23:03:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/327/875/GCA_900327875.1_VS67
GCA_900475665.1,PRJEB6403,SAMEA3923586,Bordetella pertussis,Betaproteobacteria,Isolate,NCTC10910,Complete,2018-06-17T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/475/665/GCA_900475665.1_45813_D02
GCA_900492145.1,PRJEB27048,SAMEA4700352,Bordetella pertussis,Betaproteobacteria,Isolate,FR5810,Complete,2018-11-27T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/492/145/GCA_900492145.1_FR5810
GCA_900637265.1,PRJEB6403,SAMEA4384063,Achromobacter insolitus,Betaproteobacteria,Isolate,NCTC13520,Complete,2018-12-19T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/637/265/GCA_900637265.1_50432_C01
GCA_900637995.1,PRJEB6403,SAMEA101167918,Bordetella bronchiseptica,Betaproteobacteria,Isolate,NCTC8344,Complete,2018-12-19T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/637/995/GCA_900637995.1_54466_G01
GCA_003122745.2,PRJNA380351,SAMN06641776,"Mycobacterium avium subsp. hominissuis	strain=MAH11",Actinobacteria,Isolate,MAH11,Complete,2/19/19,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/122/745/GCA_003122745.2_ASM312274v2
GCA_901472525.1,PRJEB6403,SAMEA3178015,Bordetella pertussis,Betaproteobacteria,Isolate,NCTC13251,Complete,2019-05-10T00:00:00Z,Reference,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/472/525/GCA_901472525.1_35377_A02
2519103005,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,NA
2524023174,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2524023176,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2582580515,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2582580538,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2582580633,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2582580700,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2619618801,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2619618802,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2739367610,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
2739367611,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,MO-McMahon,
K_Offshore_80m_m2_085,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_DeepCast_250m_m1_099,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_DeepCast_35m_m1_317,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
M_surface_10_m2_180,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_DeepCast_35m_m2_067,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
M_DeepCast_400m_m2_041,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_DeepCast_35m_m2_271,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
M_surface_10_mx_057,NA,NA,Gammaproteobacteria,Gammaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_120m_m1_138,NA,NA,Gammaproteobacteria,Gammaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_80m_m1_082,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_120m_m2_043,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_120m_m2_141,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_40m_m1_237,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_40m_m1_259,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
M_surface_7_m1_304,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_40m_m1_292,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_0m_mx_098,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_40m_m2_080,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_120m_m1_203,NA,NA,Betaproteobacteria,Betaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
M_DeepCast_65m_m2_016,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_40m_mx_105,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_40m_mx_120,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
K_Offshore_80m_m2_186,NA,NA,Alphaproteobacteria,Alphaproteobacteria,Freshwater,NA,NA,NA,Tran-Tang,
