accession,name,ncbi_group,group,strain,biosample,bioproject,study,source,reference,status,size,gc,replicons,wgs,scaffolds,CDS,release_date,genbank_ftp,refseq_ftp
GCA_003507735.1,Alcaligenaceae bacterium,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA11404,SAMN08020235,PRJna417962,wastewater metagenome,engineered,Parks et al. 2018 nature Biotech GTDB,Contig,2.5824,51.2,,DNUV01,334,2578,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/507/735/GCA_003507735.1_ASM350773v1,
GCA_003509065.1,Acidobacteria bacterium,Bacteria;Acidobacteria;unclassified Acidobacteria,Acidobacteria,UBA8106,SAMN08019013,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,2.56539,47.7,,DODG01,425,2525,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/509/065/GCA_003509065.1_ASM350906v1,
GCA_003510025.1,Rhodospirillaceae bacterium,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA9025,SAMN08019226,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,3.61504,61,,DOLM01,311,4025,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/510/025/GCA_003510025.1_ASM351002v1,
GCA_003512085.1,Bradyrhizobium sp.,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA9523,SAMN08019418,PRJna417962,metagenome,unknown,Parks et al. 2018 nature Biotech GTDB,Scaffold,6.85435,62.1,,DOSW01,596,7204,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/512/085/GCA_003512085.1_ASM351208v1,
GCA_003520625.1,Betaproteobacteria bacterium,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA9539,SAMN08019646,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,1.49889,44,,DOUL01,296,1733,2018-09-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/520/625/GCA_003520625.1_ASM352062v1,
GCA_003522305.1,Rhodospirillaceae bacterium,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA11608,SAMN08018933,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,2.25478,56.6,,DPFS01,359,2485,2018-09-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/522/305/GCA_003522305.1_ASM352230v1,
GCA_003524805.1,Rhodospirillaceae bacterium,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,UBA10691,SAMN08020447,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,3.72899,62.1,,DQGM01,271,3916,2018-09-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/524/805/GCA_003524805.1_ASM352480v1,
GCA_003533245.1,Advenella kashmirensis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,UBA10707,SAMN08019041,PRJna417962,metagenome,unknown,Parks et al. 2018 nature Biotech GTDB,Scaffold,4.67347,54.8,,DOEK01,47,4353,2018-09-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/533/245/GCA_003533245.1_ASM353324v1,
GCA_003534255.1,Gammaproteobacteria bacterium,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,UBA9619,SAMN08020348,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,3.07005,54.3,,DPDX01,430,3096,2018-09-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/534/255/GCA_003534255.1_ASM353425v1,
GCA_003540955.1,Gammaproteobacteria bacterium,Bacteria;Proteobacteria;Gammaproteobacteria,Gammaproteobacteria,UBA11873,SAMN08019940,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,2.85741,48.2,,DPMX01,376,2925,2018-09-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/540/955/GCA_003540955.1_ASM354095v1,
GCA_003541985.1,Deltaproteobacteria bacterium,Bacteria;Proteobacteria;delta/epsilon subdivisions,Deltaproteobacteria,UBA9254,SAMN08019902,PRJna417962,marine metagenome,marine,Parks et al. 2018 nature Biotech GTDB,Scaffold,2.47531,44.6,,DPLM01,418,2582,2018-09-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/541/985/GCA_003541985.1_ASM354198v1,
GCA_003569745.1,Altererythrobacter sp. B11,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,B11,SAMD00108308,PRJDB6592,isolate,isolate,Maeda et al. 2018,Complete,3.84205,65.4,chromosome:NZ_AP018498.1/AP018498.1,,1,3506,2018-02-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/569/745/GCA_003569745.1_ASM356974v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/569/745/GCF_003569745.1_ASM356974v1
GCA_003574685.1,Rhodospirillaceae bacterium SYSU D60007,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SYSU D60007,SAMN09537549,PRJna479443,isolate,isolate,na,Contig,5.34056,66.3,,QOCQ01,58,4963,2018-09-18T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/685/GCA_003574685.1_ASM357468v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/574/685/GCF_003574685.1_ASM357468v1
GCA_003576705.1,Rhodospirillaceae bacterium SYSU D60015,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,SYSU D60015,SAMN09644838,PRJna480762,isolate,isolate,na,Contig,5.66729,68.2,,QOZS01,132,5332,2018-09-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/576/705/GCA_003576705.1_ASM357670v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/576/705/GCF_003576705.1_ASM357670v1
GCA_003584015.1,Erythrobacter xanthus,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,CCTCC AB 2015396,SAMN09930779,PRJna352100,isolate,isolate,Zheng et al. 2016,Scaffold,4.38088,64.5,,QXFM01,146,3868,2018-09-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/584/015/GCA_003584015.1_ASM358401v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/584/015/GCF_003584015.1_ASM358401v1
GCA_003605195.1,Erythrobacter odishensis,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,KCTC 23981,SAMN10056415,PRJna352100,isolate,isolate,Zheng et al. 2016,Contig,3.18851,63.7,,QYOS01,25,3013,2018-10-01T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/605/195/GCA_003605195.1_ASM360519v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/605/195/GCF_003605195.1_ASM360519v1
GCA_003609795.1,Sphingobium sp. YG1,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,YG1,SAMD00112194,PRJDB6740,isolate,isolate,Ohta et al. 2018,Complete,5.56389,63.099,chromosome 1:NZ_AP018518.1/AP018518.1; chromosome 2:NZ_AP018519.1/AP018519.1; plasmid pYGP1:NZ_AP018520.1/AP018520.1; plasmid pYGP2:NZ_AP018521.1/AP018521.1,,4,4970,2018-02-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/609/795/GCA_003609795.1_ASM360979v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/609/795/GCF_003609795.1_ASM360979v1
GCA_003610335.1,Tardiphaga sp. YR296,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,YR296,SAMN08776033,PRJna440762,DOE JGI isolate,isolate,na,Scaffold,6.34964,61.5,,RAPX01,15,5910,2018-10-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/610/335/GCA_003610335.1_ASM361033v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/610/335/GCF_003610335.1_ASM361033v1
GCA_003610805.1,Altererythrobacter sp. HN-Y73,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,HN-Y73,SAMN10130826,PRJna490332,marine sponge,symbiont,na,Contig,3.65475,57.6,,RAPF01,34,3336,2018-10-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/610/805/GCA_003610805.1_ASM361080v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/610/805/GCF_003610805.1_ASM361080v1
GCA_003635265.1,Candidatus Poribacteria bacterium,Bacteria;unclassified Bacteria;Bacteria candidate phyla,Candidatus Rokubacteria,PCPOR2b,SAMN08660834,PRJna433267,sponge metagenome,symbiont,Podell et al. 2019,Scaffold,5.30373,49.4,,PYIZ01,53,4478,2018-10-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/635/265/GCA_003635265.1_ASM363526v1,
GCA_003640565.1,Mycobacterium avium,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,HJW,SAMN08892076,PRJna449244,isolate,isolate,na,Complete,4.96184,69.3,chromosome:NZ_CP028731.1/CP028731.1,,1,4454,2018-10-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/640/565/GCA_003640565.1_ASM364056v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/640/565/GCF_003640565.1_ASM364056v1
GCA_003671765.1,Xenophilus sp. E41,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,E41,SAMN09668460,PRJna481635,activated sludge,engineered,Lei et al. 2018,Scaffold,5.91955,69,,QPIB01,43,5491,2018-10-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/671/765/GCA_003671765.1_ASM367176v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/671/765/GCF_003671765.1_ASM367176v1
GCA_003696265.1,Nocardia sp. NEAU-LL90,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,NEAU-LL90,SAMN10284878,PRJna498182,isolate,isolate,na,Scaffold,7.5458,69.1,,RFFH01,57,6418,2018-10-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/696/265/GCA_003696265.1_ASM369626v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/696/265/GCF_003696265.1_ASM369626v1
GCA_003713025.1,Mycobacterium avium subsp. paratuberculosis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAPK_CN7/15,SAMN10337859,PRJna498906,isolate,isolate,na,Complete,4.83715,69.3,chromosome:NZ_CP033428.1/CP033428.1,,1,4321,2018-11-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/713/025/GCA_003713025.1_ASM371302v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/713/025/GCF_003713025.1_ASM371302v1
GCA_003713045.1,Mycobacterium avium subsp. paratuberculosis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAPK_CN9/15,SAMN10337856,PRJna498904,isolate,isolate,na,Complete,4.83126,69.3,chromosome:NZ_CP033427.1/CP033427.1,,1,4330,2018-11-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/713/045/GCA_003713045.1_ASM371304v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/713/045/GCF_003713045.1_ASM371304v1
GCA_003751345.1,Stella humosa,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,DSM 5900,SAMN10362897,PRJna500349,isolate,isolate,na,Contig,5.82753,69.9,,RJKX01,20,5365,2018-11-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/751/345/GCA_003751345.1_ASM375134v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/751/345/GCF_003751345.1_ASM375134v1
GCA_003751945.1,Couchioplanes caeruleus,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,DSM 43634,SAMN10363395,PRJna500548,isolate,isolate,na,Contig,8.42829,71.1,,RJKL01,2,7141,2018-11-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/751/945/GCA_003751945.1_ASM375194v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/751/945/GCF_003751945.1_ASM375194v1
GCA_003812265.1,Achromobacter denitrificans,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,PheN1,SAMN10344696,PRJna499159,isolate,isolate,na,Complete,7.01085,67.1,chromosome:NZ_CP033730.1/CP033730.1,,1,5973,2018-11-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/265/GCA_003812265.1_ASM381226v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/265/GCF_003812265.1_ASM381226v1
GCA_003813045.1,Burkholderia dolosa,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,FDAARGOS_562,SAMN10163186,PRJna231221,FDA-ARGOS,human_associated,Sichtig et al. 2019 nat Comm,Complete,6.4091,67.0353,chromosome 1:NZ_CP033838.1/CP033838.1; chromosome 2:NZ_CP033839.1/CP033839.1; chromosome 3:NZ_CP033840.1/CP033840.1,,3,5612,2018-11-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/813/045/GCA_003813045.1_ASM381304v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/813/045/GCF_003813045.1_ASM381304v1
GCA_003815795.1,Mycobacterium avium subsp. paratuberculosis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAPK_CN4/13,SAMN10410800,PRJna505100,isolate,isolate,na,Complete,4.83655,69.3,chromosome:NZ_CP033910.1/CP033910.1,,1,4350,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/815/795/GCA_003815795.1_ASM381579v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/795/GCF_003815795.1_ASM381579v1
GCA_003815815.1,Mycobacterium avium subsp. paratuberculosis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAPK_JB16/15,SAMN10410803,PRJna505101,isolate,isolate,na,Complete,4.83877,69.3,chromosome:NZ_CP033911.1/CP033911.1,,1,4355,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/815/815/GCA_003815815.1_ASM381581v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/815/GCF_003815815.1_ASM381581v1
GCA_003816035.1,Mycobacterium avium subsp. paratuberculosis,Bacteria;Terrabacteria group;Actinobacteria,Actinobacteria,MAPK_JJ1/13,SAMN10410790,PRJna505099,isolate,isolate,na,Complete,4.83865,69.3,chromosome:NZ_CP033909.1/CP033909.1,,1,4355,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/816/035/GCA_003816035.1_ASM381603v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/816/035/GCF_003816035.1_ASM381603v1
GCA_003818485.1,Candidatus Rokubacteria bacterium,Bacteria;unclassified Bacteria;Bacteria candidate phyla,Candidatus Rokubacteria,metabat2.850,SAMN10417406,PRJna330672,sediment metagenome,terrestrial,Dalcin Martins et al. 2018,Contig,4.39191,70.9,,RPRL01,1370,4741,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/818/485/GCA_003818485.1_ASM381848v1,
GCA_003818495.1,Burkholderiales bacterium,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,metabat2.802,SAMN10417405,PRJna330672,sediment metagenome,terrestrial,Dalcin Martins et al. 2018,Contig,5.34253,70.4,,RPRK01,572,5002,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/818/495/GCA_003818495.1_ASM381849v1,
GCA_003819725.1,Hyphomicrobiaceae bacterium,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,metabat2.370,SAMN10417385,PRJna330672,sediment metagenome,terrestrial,Dalcin Martins et al. 2018,Contig,3.49599,62.3,,RPQQ01,1617,3693,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/819/725/GCA_003819725.1_ASM381972v1,
GCA_003819825.1,Betaproteobacteria bacterium,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,metabat2.25,SAMN10417377,PRJna330672,sediment metagenome,terrestrial,Dalcin Martins et al. 2018,Contig,4.47518,65.7,,RPQI01,980,4482,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/819/825/GCA_003819825.1_ASM381982v1,
GCA_003820645.1,Betaproteobacteria bacterium,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,concoct.173,SAMN10417334,PRJna330672,sediment metagenome,terrestrial,Dalcin Martins et al. 2018,Contig,3.25379,62.9,,RPOR01,229,3256,2018-11-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/820/645/GCA_003820645.1_ASM382064v1,
GCA_003837805.1,Bradyrhizobium sp. RP6,Bacteria;Proteobacteria;Alphaproteobacteria,Alphaproteobacteria,RP6,SAMN10449039,PRJna506135,plant endophyte,plant_associated,na,Contig,7.71035,63.8,,RQIT01,85,6902,2018-11-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/837/805/GCA_003837805.1_ASM383780v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/837/805/GCF_003837805.1_ASM383780v1
GCA_003854055.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp9023,SAMN09073273,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.33311,67.1,,QTSE01,59,6542,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/055/GCA_003854055.1_ASM385405v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/055/GCF_003854055.1_ASM385405v1
GCA_003854095.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp9009,SAMN09073260,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.55238,67,,QTSG01,191,6781,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/095/GCA_003854095.1_ASM385409v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/095/GCF_003854095.1_ASM385409v1
GCA_003854115.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp8979,SAMN09073235,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.55294,66.8,,QTSL01,61,6743,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/115/GCA_003854115.1_ASM385411v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/115/GCF_003854115.1_ASM385411v1
GCA_003854125.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp8978,SAMN09073234,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.55269,66.8,,QTSM01,74,6740,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/125/GCA_003854125.1_ASM385412v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/125/GCF_003854125.1_ASM385412v1
GCA_003854485.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp9150,SAMN09073390,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.51785,67,,QTRQ01,68,6711,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/485/GCA_003854485.1_ASM385448v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/485/GCF_003854485.1_ASM385448v1
GCA_003854585.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp9129,SAMN09073371,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.6905,66.6,,QTRX01,70,6850,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/585/GCA_003854585.1_ASM385458v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/585/GCF_003854585.1_ASM385458v1
GCA_003854625.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp9127,SAMN09073369,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.69277,66.6,,QTRZ01,71,6855,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/625/GCA_003854625.1_ASM385462v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/625/GCF_003854625.1_ASM385462v1
GCA_003854675.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp9021,SAMN09073271,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.99408,66.6,,QTSF01,178,7126,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/675/GCA_003854675.1_ASM385467v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/675/GCF_003854675.1_ASM385467v1
GCA_003854725.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp8985,SAMN09073238,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.39275,67,,QTSK01,52,6644,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/725/GCA_003854725.1_ASM385472v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/725/GCF_003854725.1_ASM385472v1
GCA_003854785.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp8970,SAMN09073226,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.41251,67.1,,QTSO01,51,6655,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/785/GCA_003854785.1_ASM385478v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/785/GCF_003854785.1_ASM385478v1
GCA_003854855.1,Burkholderia cenocepacia,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Bp8957,SAMN09073215,PRJna451205,sequencing of burkholderia species from puerto rico,isolate,na,Contig,7.56637,66.8,,QTSR01,61,6754,2018-11-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/855/GCA_003854855.1_ASM385485v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/855/GCF_003854855.1_ASM385485v1
GCA_003854895.1,Pigmentiphaga sp. H8,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,H8,SAMN10417122,PRJna505378,isolate,isolate,Chen et al. 2018,Complete,5.99322,67.8,chromosome:NZ_CP033966.1/CP033966.1,,1,5548,2018-12-01T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/854/895/GCA_003854895.1_ASM385489v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/854/895/GCF_003854895.1_ASM385489v1
GCA_003855595.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,BPD2,SAMN10457990,PRJna506315,clinical isolate,human_associated,na,Complete,4.10491,67.7,chromosome:NZ_CP034101.1/CP034101.1,,1,3562,2018-12-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/855/595/GCA_003855595.1_ASM385559v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/855/595/GCF_003855595.1_ASM385559v1
GCA_003860305.1,Bordetella pertussis,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,BPD1,SAMN10457989,PRJna506314,clinical isolate,human_associated,na,Complete,4.12621,67.7,chromosome:NZ_CP034182.1/CP034182.1,,1,3557,2018-12-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/860/305/GCA_003860305.1_ASM386030v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/860/305/GCF_003860305.1_ASM386030v1
GCA_003863415.1,Variovorax sp. T529,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,T529,SAMN10483910,PRJna507038,isolate,isolate,na,Contig,6.69565,67.4,,RQXU01,112,6220,2018-12-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/863/415/GCA_003863415.1_ASM386341v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/863/415/GCF_003863415.1_ASM386341v1
GCA_003863885.1,Pandoraea apista,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Pa18364,SAMN10485218,PRJna507241,clinical isolate,human_associated,na,Contig,5.45704,62.7,,RQXY01,130,4736,2018-12-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/863/885/GCA_003863885.1_ASM386388v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/863/885/GCF_003863885.1_ASM386388v1
GCA_003863955.1,Pandoraea apista,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,Pa18495,SAMN10497835,PRJna507558,clinical isolate,human_associated,na,Contig,5.44219,62.7,,RRCR01,124,4720,2018-12-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/863/955/GCA_003863955.1_ASM386395v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/863/955/GCF_003863955.1_ASM386395v1
GCA_003936875.1,Pandoraea apista,Bacteria;Proteobacteria;Betaproteobacteria,Betaproteobacteria,PA_200,SAMN10249051,PRJna497126,hospital unit,built_environment,na,Scaffold,5.67786,62.5,,RHSH01,82,4916,2018-12-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/936/875/GCA_003936875.1_ASM393687v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/936/875/GCF_003936875.1_ASM393687v1
